id,product_name,sale_amount,sale_date,total_sales,sale_year
566,score,445.63,2024-06-22,2537040.56,2024
567,reduce,343.54,2024-10-07,2537040.56,2024
568,space,294.91,2024-11-10,2537040.56,2024
569,risk,410.83,2024-02-03,2537040.56,2024
570,too,189.0,2024-12-16,2537040.56,2024
571,move,14.32,2024-08-10,2537040.56,2024
572,stop,148.76,2024-08-30,2537040.56,2024
573,wonder,142.96,2024-10-24,2537040.56,2024
574,whatever,383.48,2024-12-22,2537040.56,2024
575,source,422.79,2024-08-12,2537040.56,2024
576,lose,493.55,2024-02-07,2537040.56,2024
577,third,249.39,2024-01-11,2537040.56,2024
578,exist,386.08,2024-08-06,2537040.56,2024
579,site,339.17,2024-01-16,2537040.56,2024
580,stay,34.02,2024-06-06,2537040.56,2024
581,represent,479.12,2024-11-27,2537040.56,2024
582,he,140.0,2024-11-02,2537040.56,2024
583,pass,54.45,2024-04-25,2537040.56,2024
584,political,278.59,2024-08-14,2537040.56,2024
585,dinner,179.25,2024-12-03,2537040.56,2024
586,accept,284.03,2024-05-20,2537040.56,2024
587,nearly,402.37,2024-11-11,2537040.56,2024
588,town,347.16,2024-02-05,2537040.56,2024
589,beautiful,92.53,2024-01-16,2537040.56,2024
590,toward,382.53,2024-06-19,2537040.56,2024
591,among,382.57,2024-06-15,2537040.56,2024
592,responsibility,178.76,2024-10-14,2537040.56,2024
593,event,297.36,2024-12-07,2537040.56,2024
594,everyone,83.67,2024-05-22,2537040.56,2024
595,crime,472.41,2024-05-02,2537040.56,2024
596,include,24.66,2024-10-30,2537040.56,2024
597,each,410.73,2024-10-08,2537040.56,2024
598,charge,459.94,2024-04-06,2537040.56,2024
599,very,232.87,2024-12-07,2537040.56,2024
600,memory,353.17,2024-03-17,2537040.56,2024
601,everyone,483.65,2024-05-18,2537040.56,2024
602,sure,249.86,2024-06-07,2537040.56,2024
603,range,464.91,2024-06-27,2537040.56,2024
604,also,50.14,2024-01-22,2537040.56,2024
605,key,279.33,2024-06-21,2537040.56,2024
606,moment,132.86,2024-09-26,2537040.56,2024
607,tend,235.29,2024-01-31,2537040.56,2024
608,behind,243.94,2024-11-24,2537040.56,2024
609,number,239.13,2024-12-22,2537040.56,2024
610,process,359.76,2024-11-26,2537040.56,2024
611,say,31.78,2024-02-28,2537040.56,2024
612,professor,388.73,2024-09-25,2537040.56,2024
613,at,18.22,2024-06-04,2537040.56,2024
614,never,148.99,2024-07-01,2537040.56,2024
615,former,272.52,2024-01-19,2537040.56,2024
616,here,384.88,2024-04-30,2537040.56,2024
617,if,182.56,2024-05-19,2537040.56,2024
618,big,461.82,2024-05-29,2537040.56,2024
619,trouble,135.74,2024-12-03,2537040.56,2024
620,garden,490.41,2024-08-19,2537040.56,2024
621,page,104.16,2024-01-23,2537040.56,2024
622,few,409.89,2024-11-06,2537040.56,2024
623,bar,378.37,2024-01-13,2537040.56,2024
624,finally,181.53,2024-04-26,2537040.56,2024
625,author,423.66,2024-01-18,2537040.56,2024
626,involve,495.0,2024-01-25,2537040.56,2024
627,respond,55.29,2024-04-01,2537040.56,2024
628,really,44.62,2024-01-28,2537040.56,2024
629,wish,492.82,2024-07-24,2537040.56,2024
630,yes,166.18,2024-08-07,2537040.56,2024
631,already,229.91,2024-01-27,2537040.56,2024
632,interesting,100.64,2024-11-12,2537040.56,2024
633,put,54.39,2024-06-27,2537040.56,2024
634,decade,192.36,2024-01-22,2537040.56,2024
635,media,57.53,2024-06-16,2537040.56,2024
636,suffer,144.16,2024-03-06,2537040.56,2024
637,you,450.68,2024-01-13,2537040.56,2024
638,number,491.4,2024-06-28,2537040.56,2024
639,blue,378.68,2024-10-08,2537040.56,2024
640,song,318.78,2024-05-24,2537040.56,2024
641,food,348.22,2024-06-23,2537040.56,2024
642,newspaper,23.26,2024-10-11,2537040.56,2024
643,receive,158.68,2024-07-15,2537040.56,2024
644,send,319.23,2024-01-29,2537040.56,2024
645,boy,299.96,2024-11-16,2537040.56,2024
646,price,482.31,2024-06-10,2537040.56,2024
647,piece,274.29,2024-11-16,2537040.56,2024
648,ability,167.2,2024-10-08,2537040.56,2024
649,investment,112.72,2024-10-28,2537040.56,2024
650,economic,210.2,2024-07-31,2537040.56,2024
651,property,285.72,2024-10-04,2537040.56,2024
652,onto,243.48,2024-03-10,2537040.56,2024
653,point,116.31,2024-05-14,2537040.56,2024
654,suggest,55.44,2024-01-15,2537040.56,2024
655,watch,237.91,2024-03-10,2537040.56,2024
656,surface,402.65,2024-11-29,2537040.56,2024
657,surface,27.32,2024-10-13,2537040.56,2024
658,none,336.8,2024-11-27,2537040.56,2024
659,accept,424.77,2024-07-22,2537040.56,2024
660,rate,364.21,2024-02-06,2537040.56,2024
661,market,50.25,2024-06-07,2537040.56,2024
662,manage,464.36,2024-07-28,2537040.56,2024
663,list,329.66,2024-12-14,2537040.56,2024
664,their,160.09,2024-11-10,2537040.56,2024
665,effect,498.92,2024-05-13,2537040.56,2024
666,night,15.84,2024-05-22,2537040.56,2024
667,impact,212.24,2024-05-19,2537040.56,2024
668,also,60.37,2024-02-01,2537040.56,2024
669,send,285.14,2024-10-15,2537040.56,2024
670,staff,52.09,2024-05-09,2537040.56,2024
671,author,492.79,2024-04-15,2537040.56,2024
672,current,387.97,2024-09-15,2537040.56,2024
673,training,257.69,2024-02-14,2537040.56,2024
674,set,296.0,2024-03-07,2537040.56,2024
675,everything,362.67,2024-06-21,2537040.56,2024
676,member,15.54,2024-10-14,2537040.56,2024
677,view,393.46,2024-07-04,2537040.56,2024
678,affect,482.03,2024-04-15,2537040.56,2024
679,appear,356.74,2024-10-26,2537040.56,2024
680,carry,272.77,2024-11-01,2537040.56,2024
681,sing,79.29,2024-04-21,2537040.56,2024
682,cultural,291.3,2024-03-10,2537040.56,2024
683,big,182.35,2024-09-15,2537040.56,2024
684,cultural,115.04,2024-10-10,2537040.56,2024
685,effect,189.09,2024-08-03,2537040.56,2024
686,environment,440.66,2024-07-05,2537040.56,2024
687,research,115.99,2024-01-06,2537040.56,2024
688,fast,378.24,2024-10-16,2537040.56,2024
689,could,425.63,2024-09-03,2537040.56,2024
690,everything,100.44,2024-11-26,2537040.56,2024
691,natural,197.04,2024-10-14,2537040.56,2024
692,war,481.68,2024-09-15,2537040.56,2024
693,next,343.78,2024-06-20,2537040.56,2024
694,necessary,238.81,2024-11-08,2537040.56,2024
695,follow,387.62,2024-06-22,2537040.56,2024
696,however,66.41,2024-04-26,2537040.56,2024
697,nature,114.25,2024-02-25,2537040.56,2024
698,true,429.8,2024-04-02,2537040.56,2024
699,true,270.02,2024-12-06,2537040.56,2024
700,throw,242.14,2024-04-11,2537040.56,2024
701,develop,106.58,2024-07-25,2537040.56,2024
702,man,75.1,2024-08-11,2537040.56,2024
703,author,354.64,2024-01-22,2537040.56,2024
704,now,225.89,2024-11-30,2537040.56,2024
705,worker,58.11,2024-04-26,2537040.56,2024
706,hit,44.8,2024-08-09,2537040.56,2024
707,character,225.43,2024-10-19,2537040.56,2024
708,security,487.1,2024-08-13,2537040.56,2024
709,fast,83.42,2024-10-21,2537040.56,2024
710,quite,32.85,2024-05-29,2537040.56,2024
711,new,331.86,2024-04-27,2537040.56,2024
712,quickly,252.57,2024-05-06,2537040.56,2024
713,measure,420.87,2024-01-21,2537040.56,2024
714,official,412.32,2024-07-17,2537040.56,2024
715,race,437.26,2024-03-26,2537040.56,2024
716,court,404.91,2024-04-17,2537040.56,2024
717,forget,87.35,2024-08-26,2537040.56,2024
718,final,287.7,2024-01-28,2537040.56,2024
719,stand,111.99,2024-08-21,2537040.56,2024
720,purpose,59.31,2024-09-20,2537040.56,2024
721,myself,451.61,2024-08-21,2537040.56,2024
722,finish,410.67,2024-10-26,2537040.56,2024
723,than,135.91,2024-08-06,2537040.56,2024
724,cold,111.67,2024-04-21,2537040.56,2024
725,man,229.83,2024-08-22,2537040.56,2024
726,watch,12.69,2024-12-17,2537040.56,2024
727,body,449.9,2024-01-09,2537040.56,2024
728,brother,81.25,2024-02-18,2537040.56,2024
729,become,246.76,2024-09-21,2537040.56,2024
730,thousand,466.73,2024-12-03,2537040.56,2024
731,direction,300.33,2024-08-22,2537040.56,2024
732,commercial,79.91,2024-12-09,2537040.56,2024
733,both,336.9,2024-05-15,2537040.56,2024
734,team,310.79,2024-10-14,2537040.56,2024
735,administration,239.79,2024-05-17,2537040.56,2024
736,line,177.57,2024-10-29,2537040.56,2024
737,knowledge,222.03,2024-04-26,2537040.56,2024
738,for,191.26,2024-04-26,2537040.56,2024
739,face,187.66,2024-02-03,2537040.56,2024
740,arrive,218.11,2024-12-09,2537040.56,2024
741,including,355.52,2024-12-04,2537040.56,2024
742,reality,182.47,2024-03-11,2537040.56,2024
743,letter,351.28,2024-10-10,2537040.56,2024
744,house,269.7,2024-05-05,2537040.56,2024
745,lead,250.81,2024-05-16,2537040.56,2024
746,she,305.9,2024-04-04,2537040.56,2024
747,never,330.7,2024-05-16,2537040.56,2024
748,take,296.66,2024-01-08,2537040.56,2024
749,spring,94.42,2024-11-27,2537040.56,2024
750,put,75.94,2024-03-16,2537040.56,2024
751,partner,300.81,2024-09-18,2537040.56,2024
752,me,452.4,2024-11-30,2537040.56,2024
753,produce,459.44,2024-10-31,2537040.56,2024
754,politics,148.05,2024-09-12,2537040.56,2024
755,reality,413.54,2024-04-24,2537040.56,2024
756,head,449.35,2024-07-30,2537040.56,2024
757,focus,57.29,2024-05-12,2537040.56,2024
758,show,366.38,2024-06-24,2537040.56,2024
759,position,20.05,2024-09-14,2537040.56,2024
760,take,408.52,2024-01-05,2537040.56,2024
761,right,403.68,2024-05-05,2537040.56,2024
762,avoid,85.03,2024-06-24,2537040.56,2024
763,involve,229.15,2024-09-19,2537040.56,2024
764,office,456.6,2024-12-07,2537040.56,2024
765,instead,119.43,2024-08-11,2537040.56,2024
766,support,450.37,2024-02-11,2537040.56,2024
767,local,454.43,2024-06-11,2537040.56,2024
768,see,295.09,2024-03-09,2537040.56,2024
769,view,52.32,2024-07-15,2537040.56,2024
770,quality,212.71,2024-07-23,2537040.56,2024
771,without,122.32,2024-06-15,2537040.56,2024
772,seek,309.62,2024-05-23,2537040.56,2024
773,develop,151.33,2024-07-14,2537040.56,2024
774,most,411.55,2024-09-12,2537040.56,2024
775,life,467.9,2024-11-01,2537040.56,2024
776,human,106.49,2024-12-03,2537040.56,2024
777,body,398.35,2024-01-30,2537040.56,2024
778,but,357.83,2024-07-30,2537040.56,2024
779,theory,322.74,2024-09-17,2537040.56,2024
780,such,367.75,2024-03-29,2537040.56,2024
781,Mr,116.1,2024-02-10,2537040.56,2024
782,child,402.75,2024-03-05,2537040.56,2024
783,though,24.29,2024-06-09,2537040.56,2024
784,think,120.7,2024-09-06,2537040.56,2024
785,stop,452.67,2024-01-25,2537040.56,2024
786,that,285.79,2024-10-18,2537040.56,2024
787,successful,400.25,2024-08-03,2537040.56,2024
788,lose,47.54,2024-08-03,2537040.56,2024
789,movie,41.96,2024-10-29,2537040.56,2024
790,price,310.35,2024-07-13,2537040.56,2024
791,matter,308.4,2024-09-18,2537040.56,2024
792,hope,264.03,2024-11-08,2537040.56,2024
793,try,277.29,2023-12-26,2537040.56,2023
794,also,111.57,2024-06-18,2537040.56,2024
795,yourself,332.84,2024-08-01,2537040.56,2024
796,yeah,194.63,2024-11-08,2537040.56,2024
797,stand,63.12,2024-01-20,2537040.56,2024
798,deal,210.47,2024-06-01,2537040.56,2024
799,produce,295.12,2024-01-10,2537040.56,2024
800,near,477.65,2024-05-24,2537040.56,2024
801,walk,281.08,2024-03-25,2537040.56,2024
802,wrong,91.12,2024-08-15,2537040.56,2024
803,rule,408.53,2024-01-08,2537040.56,2024
804,agree,495.24,2024-09-29,2537040.56,2024
805,dog,130.54,2024-03-28,2537040.56,2024
806,example,490.01,2024-05-16,2537040.56,2024
807,think,187.75,2024-11-19,2537040.56,2024
808,involve,426.97,2024-06-25,2537040.56,2024
809,sport,266.52,2024-03-10,2537040.56,2024
810,TV,403.97,2024-06-12,2537040.56,2024
811,turn,51.16,2024-01-28,2537040.56,2024
812,blood,387.84,2024-05-06,2537040.56,2024
813,special,352.27,2024-01-18,2537040.56,2024
814,as,40.96,2024-02-18,2537040.56,2024
815,arrive,478.45,2024-09-19,2537040.56,2024
816,teacher,296.82,2024-04-26,2537040.56,2024
817,begin,326.3,2024-09-11,2537040.56,2024
818,share,287.39,2024-11-27,2537040.56,2024
819,new,490.33,2024-02-17,2537040.56,2024
820,expert,207.12,2024-04-02,2537040.56,2024
821,why,119.64,2024-06-21,2537040.56,2024
822,room,180.55,2024-03-18,2537040.56,2024
823,travel,79.06,2024-02-25,2537040.56,2024
824,available,204.05,2024-11-10,2537040.56,2024
825,glass,25.19,2024-01-04,2537040.56,2024
826,attack,85.92,2024-06-06,2537040.56,2024
827,war,231.54,2024-11-28,2537040.56,2024
828,event,177.26,2024-12-07,2537040.56,2024
829,truth,227.9,2024-01-27,2537040.56,2024
830,single,130.87,2024-07-25,2537040.56,2024
831,catch,103.89,2024-09-09,2537040.56,2024
832,forward,428.7,2024-06-11,2537040.56,2024
833,media,350.17,2024-10-04,2537040.56,2024
834,when,439.77,2024-09-10,2537040.56,2024
835,keep,328.93,2024-11-06,2537040.56,2024
836,idea,100.13,2024-08-13,2537040.56,2024
837,can,40.28,2024-01-16,2537040.56,2024
838,health,354.45,2024-07-13,2537040.56,2024
839,third,422.51,2024-07-19,2537040.56,2024
840,stage,403.51,2024-02-08,2537040.56,2024
841,leave,235.9,2024-02-12,2537040.56,2024
842,even,308.03,2023-12-27,2537040.56,2023
843,if,280.21,2024-09-11,2537040.56,2024
844,sea,165.58,2024-05-18,2537040.56,2024
845,talk,348.7,2024-08-02,2537040.56,2024
846,later,375.8,2024-08-23,2537040.56,2024
847,contain,360.77,2024-08-21,2537040.56,2024
848,student,479.19,2024-11-09,2537040.56,2024
849,example,489.17,2024-11-08,2537040.56,2024
850,although,225.22,2024-01-28,2537040.56,2024
851,girl,496.09,2024-10-06,2537040.56,2024
852,moment,88.6,2024-03-02,2537040.56,2024
853,there,307.26,2024-12-09,2537040.56,2024
854,four,433.41,2023-12-29,2537040.56,2023
855,meeting,269.87,2024-08-18,2537040.56,2024
856,popular,72.09,2024-05-09,2537040.56,2024
857,popular,114.84,2024-05-26,2537040.56,2024
858,community,144.7,2024-10-15,2537040.56,2024
859,Congress,358.71,2024-12-13,2537040.56,2024
860,occur,318.45,2024-07-06,2537040.56,2024
861,agency,328.86,2024-05-12,2537040.56,2024
862,build,89.27,2024-02-19,2537040.56,2024
863,reveal,227.88,2024-09-21,2537040.56,2024
864,billion,123.35,2024-08-30,2537040.56,2024
865,fear,287.78,2024-10-06,2537040.56,2024
866,put,208.08,2024-02-07,2537040.56,2024
867,national,96.18,2024-11-21,2537040.56,2024
868,into,447.18,2024-11-16,2537040.56,2024
869,south,257.14,2024-11-27,2537040.56,2024
870,bar,444.53,2024-01-30,2537040.56,2024
871,according,245.23,2024-08-20,2537040.56,2024
872,drop,34.34,2024-07-20,2537040.56,2024
873,interest,136.09,2024-09-11,2537040.56,2024
874,magazine,182.44,2024-08-31,2537040.56,2024
875,imagine,158.7,2024-12-07,2537040.56,2024
876,technology,499.65,2024-02-26,2537040.56,2024
877,language,206.21,2024-03-27,2537040.56,2024
878,across,349.43,2024-12-06,2537040.56,2024
879,moment,183.89,2024-03-06,2537040.56,2024
880,field,31.96,2024-09-03,2537040.56,2024
881,physical,188.22,2024-07-26,2537040.56,2024
882,hair,272.49,2024-05-14,2537040.56,2024
883,western,47.72,2024-08-05,2537040.56,2024
884,air,475.77,2024-03-01,2537040.56,2024
885,compare,498.61,2024-11-28,2537040.56,2024
886,say,306.79,2024-05-17,2537040.56,2024
887,here,104.19,2024-08-28,2537040.56,2024
888,most,109.7,2024-06-24,2537040.56,2024
889,security,435.62,2024-05-02,2537040.56,2024
890,available,407.4,2024-06-04,2537040.56,2024
891,reach,417.07,2024-05-15,2537040.56,2024
892,end,406.47,2024-12-07,2537040.56,2024
893,require,448.52,2023-12-28,2537040.56,2023
894,see,258.23,2024-11-29,2537040.56,2024
895,hand,136.06,2024-08-16,2537040.56,2024
896,entire,382.87,2024-07-01,2537040.56,2024
897,land,111.07,2024-12-15,2537040.56,2024
898,particularly,177.24,2024-09-08,2537040.56,2024
899,ask,31.02,2024-05-12,2537040.56,2024
900,parent,274.62,2024-05-17,2537040.56,2024
901,above,251.53,2024-05-18,2537040.56,2024
902,staff,16.02,2024-05-14,2537040.56,2024
903,couple,238.11,2024-09-14,2537040.56,2024
904,expect,145.94,2024-05-13,2537040.56,2024
905,expect,88.64,2024-03-03,2537040.56,2024
906,him,453.04,2024-05-11,2537040.56,2024
907,fill,473.99,2024-08-13,2537040.56,2024
908,each,305.11,2023-12-30,2537040.56,2023
909,someone,181.37,2024-10-27,2537040.56,2024
910,lawyer,138.49,2024-04-25,2537040.56,2024
911,trip,93.22,2024-03-28,2537040.56,2024
912,site,431.28,2024-05-24,2537040.56,2024
913,without,449.36,2024-04-19,2537040.56,2024
914,service,321.18,2024-09-06,2537040.56,2024
915,change,393.42,2024-08-31,2537040.56,2024
916,leg,83.2,2024-07-02,2537040.56,2024
917,compare,361.55,2024-02-13,2537040.56,2024
918,agency,311.43,2024-11-18,2537040.56,2024
919,three,202.05,2024-03-29,2537040.56,2024
920,court,342.82,2024-03-12,2537040.56,2024
921,maintain,17.79,2024-01-23,2537040.56,2024
922,many,489.54,2024-02-01,2537040.56,2024
923,draw,276.07,2024-01-13,2537040.56,2024
924,trade,131.41,2024-12-18,2537040.56,2024
925,could,316.11,2024-01-15,2537040.56,2024
926,cut,14.87,2024-08-30,2537040.56,2024
927,once,54.38,2024-04-30,2537040.56,2024
928,rate,480.61,2024-01-19,2537040.56,2024
929,industry,190.91,2024-11-18,2537040.56,2024
930,garden,219.12,2024-05-21,2537040.56,2024
931,foot,282.96,2024-01-28,2537040.56,2024
932,rise,437.62,2024-11-26,2537040.56,2024
933,care,118.97,2024-05-05,2537040.56,2024
934,return,174.03,2024-10-06,2537040.56,2024
935,doctor,126.96,2024-10-28,2537040.56,2024
936,design,27.85,2024-04-26,2537040.56,2024
937,hard,192.72,2024-07-26,2537040.56,2024
938,experience,114.35,2024-08-28,2537040.56,2024
939,federal,252.46,2024-01-10,2537040.56,2024
940,dog,149.75,2024-11-01,2537040.56,2024
941,town,225.26,2024-04-01,2537040.56,2024
942,maintain,478.35,2024-10-18,2537040.56,2024
943,window,412.32,2024-01-24,2537040.56,2024
944,ground,323.06,2024-04-18,2537040.56,2024
945,hot,145.84,2023-12-29,2537040.56,2023
946,happen,31.97,2024-11-13,2537040.56,2024
947,fear,26.9,2024-06-04,2537040.56,2024
948,set,87.85,2024-06-17,2537040.56,2024
949,lead,321.04,2024-08-16,2537040.56,2024
950,best,351.39,2024-10-01,2537040.56,2024
951,join,90.52,2024-10-13,2537040.56,2024
952,top,44.99,2024-12-17,2537040.56,2024
953,role,485.37,2024-07-15,2537040.56,2024
954,person,304.61,2024-05-20,2537040.56,2024
955,federal,61.36,2024-11-03,2537040.56,2024
956,if,472.15,2024-09-08,2537040.56,2024
957,her,420.77,2024-05-02,2537040.56,2024
958,station,153.0,2024-04-19,2537040.56,2024
959,realize,451.65,2024-08-28,2537040.56,2024
960,best,236.01,2024-09-16,2537040.56,2024
961,reveal,398.43,2024-04-14,2537040.56,2024
962,yet,304.99,2024-09-14,2537040.56,2024
963,letter,352.56,2024-04-28,2537040.56,2024
964,military,182.22,2024-06-13,2537040.56,2024
965,federal,94.26,2024-01-05,2537040.56,2024
966,near,156.66,2024-08-17,2537040.56,2024
967,work,150.88,2024-02-02,2537040.56,2024
968,scene,475.96,2024-11-15,2537040.56,2024
969,according,52.04,2024-10-09,2537040.56,2024
970,light,386.59,2024-07-22,2537040.56,2024
971,teacher,479.94,2024-10-26,2537040.56,2024
972,year,485.37,2024-12-12,2537040.56,2024
973,allow,87.6,2024-10-01,2537040.56,2024
974,range,262.18,2024-10-14,2537040.56,2024
975,right,142.34,2024-01-25,2537040.56,2024
976,successful,224.71,2024-07-10,2537040.56,2024
977,play,14.55,2024-03-12,2537040.56,2024
978,serious,403.87,2024-02-12,2537040.56,2024
979,main,440.88,2024-05-18,2537040.56,2024
980,not,153.41,2024-05-03,2537040.56,2024
981,method,101.05,2024-10-29,2537040.56,2024
982,none,401.73,2024-01-12,2537040.56,2024
983,reflect,319.06,2024-04-07,2537040.56,2024
984,entire,144.6,2024-04-20,2537040.56,2024
985,bad,262.12,2024-04-28,2537040.56,2024
986,reason,423.43,2024-04-18,2537040.56,2024
987,sport,91.92,2024-02-15,2537040.56,2024
988,deep,406.66,2024-09-30,2537040.56,2024
989,standard,439.84,2024-09-19,2537040.56,2024
990,theory,182.09,2024-06-14,2537040.56,2024
991,near,477.75,2024-07-11,2537040.56,2024
992,she,370.84,2024-02-02,2537040.56,2024
993,side,330.98,2024-11-07,2537040.56,2024
994,wife,466.95,2024-01-21,2537040.56,2024
995,but,265.74,2024-09-23,2537040.56,2024
996,control,440.14,2024-12-10,2537040.56,2024
997,good,419.43,2024-11-07,2537040.56,2024
998,quickly,431.49,2024-08-18,2537040.56,2024
999,drug,39.49,2023-12-31,2537040.56,2023
1000,experience,419.72,2024-11-21,2537040.56,2024
1001,subject,450.37,2024-11-06,2537040.56,2024
1002,north,81.72,2024-05-30,2537040.56,2024
1003,not,477.51,2023-12-23,2537040.56,2023
1004,product,218.98,2024-10-31,2537040.56,2024
1005,have,36.75,2024-02-13,2537040.56,2024
1006,when,426.38,2024-12-16,2537040.56,2024
1007,world,475.75,2024-03-21,2537040.56,2024
1008,around,47.22,2024-08-16,2537040.56,2024
1009,high,138.73,2024-08-14,2537040.56,2024
1010,compare,84.69,2024-12-09,2537040.56,2024
1011,hope,392.81,2024-08-02,2537040.56,2024
1012,successful,196.55,2024-04-25,2537040.56,2024
1013,however,54.03,2024-11-04,2537040.56,2024
1014,least,101.74,2024-05-12,2537040.56,2024
1015,human,162.84,2024-11-12,2537040.56,2024
1016,form,402.66,2024-11-08,2537040.56,2024
1017,wonder,228.78,2024-07-18,2537040.56,2024
1018,enjoy,403.15,2024-02-16,2537040.56,2024
1019,range,156.55,2024-09-18,2537040.56,2024
